Skeleton 016:LFTC X,Skeleton 016:LFTC Y,Skeleton 016:LFTC Z
-745.050232,811.86322,-1009.051086
-745.997925,815.496826,-1011.099915
-747.061462,819.138855,-1013.427979
-747.787048,823.239563,-1015.39801
-748.835632,826.874329,-1017.522583
-750.471741,830.165894,-1020.324097
-750.075989,832.259521,-1030.012451
-751.19696,835.394897,-1033.052734
-752.028687,838.530823,-1035.001099
-752.664368,841.65094,-1037.373169
-753.3488159999999,845.2525025,-1039.7575685
-754.033264,848.854065,-1042.141968
-755.085815,851.858887,-1044.130249
-755.929504,854.924988,-1046.285767
-756.806213,858.199524,-1048.708984
-757.703308,861.116333,-1050.914795
-758.68396,864.322815,-1053.639282
-759.293884,867.311584,-1056.255005
-760.158691,870.308594,-1058.828613
-761.163208,873.28302,-1061.425171
-762.194153,876.260681,-1063.901733
-763.244629,878.958923,-1066.460083
-764.223572,881.908203,-1069.375732
-765.225952,884.619202,-1072.297729
-766.279358,887.406128,-1075.142456
-767.322754,890.447144,-1078.086182
-768.386963,893.064697,-1080.820312
-769.645081,895.596619,-1083.674072
-770.77063,898.868774,-1086.732544
-771.859497,901.478638,-1089.673706
-772.930054,904.023865,-1092.613647
-773.890686,906.933044,-1095.803589
-775.088867,909.713989,-1099.201294
-776.299866,912.31842,-1102.455078
-777.335144,914.746643,-1105.670654
-778.769165,917.289978,-1109.119629
-779.846008,919.535645,-1112.545532
-780.861816,921.812683,-1115.848877
-782.048218,924.210938,-1119.164917
-783.002869,926.329285,-1122.435913
-784.421936,929.079224,-1125.151733
-785.273071,930.996826,-1128.775024
-786.931824,932.782349,-1132.778809
-788.166138,934.545837,-1136.363403
-789.189209,936.166199,-1139.768555
-790.181213,937.713745,-1143.133301
-791.412415,939.278931,-1146.46228
-792.651062,940.839722,-1149.743408
-793.706787,942.234497,-1153.075317
-794.993347,943.680298,-1156.516724
-796.634766,945.41272,-1159.754639
-797.77887,948.552734,-1163.04541
-798.164917,951.232239,-1166.734253
-798.407593,952.80957,-1170.472656
-799.187195,953.644348,-1174.005493
-800.357117,954.143127,-1177.421021
-801.662476,954.451416,-1180.841797
-802.694458,954.535706,-1184.046997
-803.822266,954.242126,-1187.231079
-804.951233,954.404602,-1190.304077
-805.930359,954.533447,-1193.776978
-806.975647,954.940979,-1197.193237
-807.984863,955.246094,-1200.618286
-809.089661,955.470154,-1203.999756
-810.343994,955.935486,-1207.02478
-811.273499,956.035828,-1210.304199
-812.234192,956.206604,-1213.53186
-813.043152,956.352234,-1216.709351
-813.788818,956.569885,-1219.728271
-814.621582,956.752991,-1222.990723
-815.818848,957.186096,-1226.038574
-816.523254,957.233826,-1228.763306
-817.368225,957.259705,-1231.376465
-818.209534,957.186279,-1234.029541
-818.928223,957.112915,-1236.335327
-819.510132,956.886292,-1238.693848
-820.20874,956.640869,-1240.954346
-820.840088,956.562317,-1243.034668
-821.29541,956.389099,-1245.045288
-821.696899,956.029053,-1246.926392
-822.164124,955.919922,-1248.801758
-822.581482,955.696838,-1251.078735
-823.054321,955.368286,-1252.866333
-823.308533,955.035278,-1254.604614
-823.770142,954.803284,-1256.472412
-824.379456,954.762207,-1258.441284
-824.852966,954.712219,-1260.228271
-825.226257,954.706787,-1261.880737
-825.634583,954.514771,-1263.748047
-826.069031,954.307556,-1265.391724
-826.748108,954.095276,-1267.033691
-827.268982,953.955322,-1268.526611
-827.717041,953.880737,-1270.095337
-828.086243,953.940186,-1271.411621
-828.469482,954.036987,-1272.692139
-828.830811,954.023254,-1274.063965
-829.344482,953.869324,-1275.199219
-829.77179,953.688965,-1276.212036
-830.035278,953.637268,-1277.180542
-830.229919,953.661926,-1277.950562
-830.316406,953.670288,-1278.579712
-830.4729,953.68103,-1279.272949
-830.624268,953.568481,-1279.9104
-830.746155,953.403442,-1280.537109
-830.835571,953.278625,-1281.118896
-831.106812,953.303528,-1281.580322
-831.223572,953.313171,-1281.959473
-831.299072,953.415283,-1282.34021
-831.391907,953.525818,-1282.744751
-831.486572,953.499573,-1283.109375
-831.63446,953.24884,-1283.380615
-831.758911,953.213867,-1283.655273
-831.828308,953.206604,-1283.855469
-831.759216,953.396057,-1284.034668
-831.779297,953.562012,-1284.245239
-831.764526,953.647827,-1284.399292
-831.792175,953.68042,-1284.541992
-831.841614,953.544678,-1284.604614
-831.934875,953.456055,-1284.657349
-832.004272,953.405945,-1284.646851
-831.998779,953.501892,-1284.641602
-831.993591,953.629639,-1284.604736
-831.910278,953.687561,-1284.566284
-831.823364,953.707825,-1284.46167
-831.807373,953.671692,-1284.346924
-831.801697,953.574402,-1284.137451
-831.752747,953.569702,-1283.881348
-831.718201,953.647644,-1283.535889
-831.612549,953.761108,-1283.235718
-831.418091,953.798767,-1282.910156
-831.261169,953.828552,-1282.584839
-831.079956,953.731628,-1282.172852
-830.892883,953.770813,-1281.772949
-830.681274,953.652283,-1281.276245
-830.485596,953.815857,-1280.787354
-830.311462,953.826172,-1280.216431
-830.076721,953.897034,-1279.69458
-829.863098,953.863403,-1279.174805
-829.732117,953.806091,-1278.670776
-829.658447,953.774353,-1278.194214
-829.481506,953.781311,-1277.602173
-829.243347,953.869324,-1277.015625
-828.895081,953.975952,-1276.278198
-828.509155,954.079529,-1275.569824
-828.189636,954.004822,-1274.907593
-827.847534,953.901672,-1274.180664
-827.608521,953.944336,-1273.544434
-827.400146,954.03125,-1272.753906
-827.146301,954.195679,-1272.01123
-826.807312,954.274902,-1271.283325
-826.43042,954.39978,-1270.540894
-826.078003,954.427063,-1269.650146
-825.644653,954.396851,-1268.706543
-825.230164,954.324097,-1267.712036
-824.888123,954.297913,-1266.854248
-824.598267,954.34082,-1265.925415
-824.270508,954.318176,-1264.941528
-823.832092,954.289429,-1264.041748
-823.327332,954.270569,-1263.180542
-823.072327,954.088257,-1262.093628
-822.727417,954.007202,-1261.061768
-822.185852,953.77771,-1259.90271
-821.720886,953.882019,-1258.923828
-821.226929,953.969543,-1257.823242
-820.856873,954.151123,-1256.815063
-820.401001,954.171509,-1255.779175
-819.814331,954.063293,-1254.593628
-819.260681,954.001953,-1253.383789
-818.753662,954.141602,-1252.286621
-818.406677,954.488037,-1251.187622
-817.982056,954.691956,-1250.032959
-817.380859,954.721619,-1248.886108
-816.725586,954.572388,-1247.591675
-816.280396,954.619873,-1246.280151
-815.800476,954.664307,-1245.081177
-815.323242,954.838684,-1243.53772
-814.852539,954.822021,-1242.224487
-814.11499,954.5578,-1240.792114
-813.384766,954.667847,-1239.362305
-812.786011,954.690552,-1237.877197
-812.327332,954.378967,-1236.307495
-811.705627,954.395264,-1234.836182
-810.753479,954.127258,-1233.095093
-810.020142,954.36084,-1231.440186
-809.430481,954.488281,-1230.042114
-808.739624,954.315247,-1228.347778
-807.938354,954.160522,-1226.473999
-807.340454,954.137329,-1224.830444
-806.74469,953.897583,-1222.948242
-806.121399,953.873779,-1221.318359
-805.302002,953.693726,-1219.190308
-804.464233,953.803894,-1217.507935
-803.892639,953.68219,-1215.695312
-803.149658,953.572876,-1213.933838
-802.319702,953.300598,-1211.728149
-801.625854,953.372742,-1210.075928
-800.878967,953.15918,-1207.950195
-800.005188,953.233154,-1206.014893
-799.139648,953.251221,-1203.993896
-798.414429,952.93158,-1202.068359
-797.934448,952.676453,-1200.029785
-797.000366,952.35907,-1197.915771
-796.345703,952.241455,-1195.87085
-795.716736,952.080261,-1193.886353
-794.928101,952.013733,-1191.77063
-794.193604,951.934143,-1189.628662
-793.434387,951.665894,-1187.543823
-792.97699,951.397461,-1185.373901
-792.067688,950.952209,-1183.064453
-791.484436,950.855774,-1180.740967
-790.830933,950.537476,-1178.432739
-789.978638,950.425415,-1176.185303
-789.23938,950.245789,-1173.697754
-788.467224,949.85376,-1171.456543
-787.9552,949.527283,-1168.966675
-787.2464904999999,949.1557315,-1166.5108645
-786.537781,948.78418,-1164.055054
-785.849304,948.672791,-1161.323608
-784.960449,948.52063,-1158.769531
-784.337097,948.061035,-1156.165405
-783.65979,947.977356,-1153.766479
-782.786133,947.252075,-1150.96167
-782.102783,946.948059,-1148.424805
-781.357971,946.365479,-1145.650635
-780.417969,945.944031,-1142.756348
-779.576782,945.811646,-1140.216553
-778.546753,945.02063,-1137.311279
-777.54657,944.812317,-1134.460083
-776.879822,943.63678,-1131.364258
-775.734131,943.399597,-1128.508789
-774.930542,942.64093,-1125.262329
-773.91095,942.271118,-1122.629028
-772.792847,941.224854,-1119.47229
-772.031799,941.013306,-1116.823242
-770.948547,939.544373,-1113.414795
-769.982361,938.65979,-1110.709351
-769.257385,937.526489,-1107.580322
-768.139709,936.460938,-1104.708496
-767.285889,935.0672,-1101.577271
-766.110718,933.781921,-1098.488403
-765.095093,932.220215,-1095.513428
-764.188477,930.747375,-1092.549194
-763.186951,928.871704,-1089.487793
-762.266846,927.527039,-1086.716431
-761.347656,925.494568,-1083.764771
-760.231628,924.156067,-1081.050171
-759.215576,921.862488,-1077.928467
-758.047119,920.185608,-1075.239746
-756.976929,917.855835,-1072.559082
-756.049194,915.643494,-1069.782837
-755.140198,913.446167,-1066.920776
-754.485535,911.16687,-1064.159912
-753.505859,909.026611,-1061.485352
-752.769287,906.683167,-1058.716064
-751.792297,903.987488,-1056.203613
-750.907349,901.335571,-1053.565552
-749.982056,898.293457,-1051.107666
-749.290283,895.653564,-1048.364014
-748.359436,892.810059,-1045.855957
-747.655273,889.988037,-1043.442017
-746.782043,887.049072,-1041.011597
-745.929443,884.065247,-1038.602539
-745.292053,880.879395,-1036.264282
-744.42627,877.719543,-1033.998413
-743.83905,874.545593,-1031.466187
-743.031372,871.335571,-1029.230713
-742.320923,868.014709,-1026.688354
-741.371521,864.30896,-1024.262207
-740.724915,860.602478,-1021.959167
-740.121338,856.828491,-1019.479614
-739.864075,853.410156,-1017.46167
-739.354675,849.795776,-1015.233521
-738.837585,846.174011,-1013.013367
-738.136169,842.737305,-1010.905884
-737.326843,839.026123,-1008.643738
-736.718567,835.369019,-1006.430176
-736.11438,831.483459,-1004.343262
-735.588745,827.763611,-1001.93634
-735.152039,823.754333,-999.863464
-734.543762,819.695068,-997.413452
-733.730225,815.395874,-994.945801
-732.984863,811.048523,-992.387268
-732.062195,805.856201,-989.665466
-731.768127,799.469543,-986.225098
-731.416504,795.712708,-984.055237
-730.712891,791.831726,-981.109314
-729.757324,788.305298,-978.421326
-728.653259,784.59375,-975.510193
-727.892029,781.003479,-973.290161
-727.238342,777.202271,-970.775757
-726.846497,773.791931,-968.378601
-726.450012,770.286316,-965.716614
-725.871155,766.906677,-963.427124
-725.348511,763.297607,-960.869568
-725.604492,759.757263,-958.672119
-726.323547,756.04541,-956.241089
-725.738708,752.377441,-953.583252
-724.479126,749.083618,-950.857849
-723.769714,745.47876,-948.22052
-723.562439,742.128357,-945.709167
-723.064209,738.747681,-942.933838
-722.187744,735.17334,-940.131165
-721.215576,732.228882,-937.554138
-720.038757,728.969604,-934.706604
-719.255127,725.445862,-931.81958
-719.220093,722.4104,-928.912292
-718.562439,718.521423,-925.907288
-717.303101,715.349182,-923.146057
-715.917969,711.725403,-920.008545
-714.911133,708.642151,-917.200867
-714.411194,704.535095,-913.668823
-713.894409,701.479858,-910.71521
-713.18335,696.93866,-907.543884
-711.135681,694.0578,-904.492554
-710.548828,689.88092,-901.254822
-709.236023,686.184509,-897.593323
-707.927979,682.523621,-893.55365
-706.854614,678.05188,-889.463745
-705.230225,673.966675,-885.114075
-704.4933475,669.8079835,-881.6011659999999
-703.75647,665.649292,-878.088257
-703.277344,662.40094,-876.766113
-702.392212,657.519165,-873.240112
-701.392761,653.93396,-869.700562
-700.376465,650.718567,-866.040955
-699.280396,647.342834,-862.533386
-698.129395,644.558289,-859.32666
-696.845764,641.091553,-856.079346
-695.1963499999999,638.702362,-852.9993595
-693.546936,636.313171,-849.919373
-692.2836305,633.6545715,-846.706238
-691.020325,630.995972,-843.493103
-689.887207,629.114929,-840.782776
-688.724915,626.327271,-837.713745
-687.503723,624.59845,-835.159424
-686.529907,622.10675,-832.533264
-685.46283,620.295654,-829.728088
-684.858398,618.462158,-827.005981
-683.980347,617.029236,-824.538452
-683.606812,615.552551,-822.097595
-682.8797,614.296509,-819.835999
-682.381653,612.989136,-817.596313
-681.661621,612.345764,-815.674377
-681.312866,610.793457,-813.356995
-680.391235,610.371338,-811.951538
-679.962097,610.60376,-809.532593
-679.854614,609.53186,-807.907715
-679.639709,609.042542,-806.331543
-679.447449,607.77179,-804.603577
-680.026428,607.332336,-803.486328
-679.689392,605.676697,-801.22168
-679.646362,605.803406,-800.294067
-679.781006,605.179443,-798.966064
-679.473328,603.84137,-796.921509
-679.295288,603.332275,-795.67749
-679.144714,602.215393,-794.856812
-679.171997,601.279236,-793.66394
-679.080261,599.922241,-792.466553
-679.181824,599.095093,-791.65155
-679.238464,597.876526,-790.471985
-679.244202,596.682983,-789.120728
-679.279663,595.644775,-787.707886
-679.359009,594.323914,-786.059814
-679.303711,592.710632,-784.164551
-679.575989,592.647644,-784.6922
-680.101379,591.773071,-785.199341
-680.512451,591.504211,-784.780701
-680.849548,590.815674,-784.381531
-681.064636,590.141479,-783.369934
-681.014954,589.277893,-782.769836
-680.993408,588.847412,-782.185425
-681.092407,588.28949,-781.734863
-681.201416,587.812744,-781.126648
-681.470215,587.332703,-780.612793
-681.751343,586.852783,-780.07605
-682.173889,586.164673,-779.651184
-682.150635,585.695557,-778.94696
-683.076965,585.4328,-778.620605
-683.630371,584.587708,-777.68811
-684.324097,583.38562,-776.538757
-684.414001,582.94635,-775.750977
-684.478882,582.683044,-775.205688
-684.562683,582.561462,-774.707092
-684.993286,581.90155,-774.991943
-685.514832,581.89856,-774.256714
-685.447266,581.521545,-773.862427
-685.26947,581.321716,-773.334412
-684.823853,581.109375,-772.491455
-684.209839,581.386353,-771.216492
-683.879883,581.036438,-770.665588
-683.699646,580.897034,-770.33429
-683.563477,580.786255,-770.112366
-683.386475,580.772644,-769.788513
-683.213379,580.623169,-769.413818
-683.071045,579.479248,-769.931946
-682.859436,579.197144,-769.76001
-682.535339,579.092773,-769.632385
-681.881897,579.402649,-769.278259
-681.370178,579.130981,-769.723145
-681.334351,579.520874,-769.451233
-681.344421,579.182251,-769.403137
-681.4163510000001,579.2356875,-769.2737119999999
-681.488281,579.289124,-769.144287
-681.408081,579.171326,-769.194702
-681.346985,579.187622,-769.21167
-681.323608,579.164185,-769.215454
-681.357056,579.169373,-769.185242
-681.403137,579.150452,-769.195435
-681.442871,579.250305,-769.207947
-681.391174,579.312195,-769.30658
-681.260132,579.611694,-769.466858
-681.12085,579.670349,-769.610657
-681.148071,579.736755,-769.590088
-681.21167,579.637695,-769.587463
-681.290588,579.660217,-769.580322
-681.27533,579.725403,-769.636963
-681.23291,579.797729,-769.741028
-681.176636,579.85144,-769.777344
-681.140808,579.874023,-769.814758
-681.155762,579.881653,-769.804932
-681.192749,579.856323,-769.805908
-681.27301,579.864502,-769.86438
-681.347168,579.842285,-769.922913
-681.40741,579.687073,-769.916504
-681.469116,579.670532,-769.916504
-681.48053,579.64093,-769.968933
-681.506775,579.590515,-770.006287
-681.619385,579.521545,-770.058716
-681.749451,579.436279,-770.136353
-681.856689,579.387695,-770.213135
-682.155823,578.790649,-770.56189
-682.551697,578.876526,-770.414978
-682.808899,578.735535,-770.493835
-682.964417,578.6875,-770.627808
-683.053711,578.574158,-770.850708
-683.144775,578.504272,-771.163391
-683.273987,578.469421,-771.356689
-683.39801,578.516602,-771.508057
-683.526489,578.522888,-771.720093
-683.570679,578.458923,-772.08844
-683.789795,578.272247,-772.7905885
-684.008911,578.085571,-773.492737
-684.286865,578.079163,-773.864014
-684.608337,578.162903,-774.02478
-684.841736,578.333496,-774.141724
-684.964539,578.613586,-774.588745
-685.012451,578.664734,-774.911743
-685.142029,578.640869,-775.410095
-684.089111,580.154907,-773.21051
-682.973267,580.879944,-772.215881
-682.572571,581.581787,-772.455017
-682.409058,582.081421,-773.314087
-682.1604,582.672241,-773.716064
-682.059143,582.861023,-774.133423
-682.072388,582.934143,-774.130188
-682.161865,582.874939,-774.308411
-682.258057,583.061401,-774.477112
-682.265747,583.232239,-774.930603
-682.286011,583.424744,-775.185913
-682.249146,583.588013,-775.422852
-682.252258,583.703918,-775.640015
-682.181824,583.837524,-775.795959
-682.23053,583.97583,-776.077148
-682.328674,584.142883,-776.443237
-682.402344,584.4375,-777.049805
-682.568726,584.75061,-777.423035
-682.594147,584.737701,-777.6841125000001
-682.619568,584.724792,-777.94519
-682.045593,584.891357,-777.699158
-682.355835,585.161804,-778.314331
-682.409241,585.486023,-778.412537
-682.779236,585.585876,-779.186707
-682.675354,585.704224,-779.254028
-682.835022,585.759583,-779.930725
-683.00293,586.224792,-780.246155
